Hyperparameters,Reward Mean,Standard Deviation
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",22.308000564575195,14.23855209350586
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",24.66119956970215,15.710250854492188
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.88719940185547,9.562043190002441
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.832401275634766,10.89794635772705
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",64.24240112304688,61.765655517578125
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.389200210571289,0.7971473336219788
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.05520248413086,10.184775352478027
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",27.65920066833496,18.633081436157227
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",17.40399932861328,14.292710304260254
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",9.369998931884766,0.76725834608078
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.671998977661133,9.416980743408203
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.21120262145996,10.524083137512207
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.795198440551758,9.402307510375977
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",14.222400665283203,7.2693376541137695
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",17.93560218811035,8.821857452392578
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",38.52799987792969,25.347599029541016
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",10.838799476623535,3.718712568283081
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",16.70920181274414,18.144306182861328
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",63.96279525756836,43.012123107910156
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",12.76720142364502,6.301336765289307
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",85.77519989013672,70.85408782958984
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.34119987487793,10.486650466918945
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.518798828125,0.9260432720184326
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.02239990234375,10.698097229003906
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.171199798583984,22.381994247436523
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.03959846496582,9.243056297302246
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.574799537658691,11.153685569763184
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",62.35720443725586,52.28055953979492
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",25.048799514770508,15.185712814331055
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",24.619199752807617,31.82147216796875
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",23.35759925842285,14.714380264282227
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.29319953918457,9.902804374694824
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",20.617198944091797,10.314568519592285
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",18.22559928894043,8.645289421081543
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",33.62439727783203,23.93341827392578
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",17.878799438476562,9.017314910888672
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.06960105895996,9.37446403503418
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.7080020904541,10.717706680297852
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",24.370800018310547,23.801910400390625
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",18.5664005279541,9.331687927246094
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",12.536799430847168,8.888487815856934
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",20.574399948120117,10.51457405090332
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",60.05160140991211,47.19355773925781
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",20.197599411010742,10.108180046081543
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",11.004799842834473,4.359196186065674
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",26.092002868652344,16.043685913085938
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.60639762878418,9.715027809143066
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",58.01559829711914,42.95065689086914
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.00160026550293,9.854937553405762
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",9.789999961853027,1.8052910566329956
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",18.482799530029297,19.483434677124023
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",13.964401245117188,9.67524242401123
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",39.58320236206055,34.24148941040039
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",48.810401916503906,58.12331771850586
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",35.04119873046875,23.327497482299805
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.15, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",22.040800094604492,23.54421043395996
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",32.38039779663086,34.23811340332031
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",16.777999877929688,9.931769371032715
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",28.376401901245117,33.783531188964844
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.86880111694336,13.781232833862305
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",15.830400466918945,11.886488914489746
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",18.837200164794922,9.612625122070312
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.15, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",24.460798263549805,20.539854049682617
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",23.985998153686523,16.02242088317871
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",15.420400619506836,7.662533283233643
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",17.697200775146484,9.787636756896973
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.64799976348877,1.2406364679336548
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",19.758798599243164,9.885285377502441
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",18.827600479125977,9.777216911315918
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",18.560400009155273,9.857704162597656
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",52.8816032409668,46.48767852783203
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",13.428399085998535,9.862997055053711
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.9, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.123199462890625,9.152694702148438
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",19.95639991760254,9.713900566101074
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",13.56519889831543,11.315166473388672
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.209199905395508,8.806811332702637
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 5, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",20.34600257873535,9.88822078704834
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",19.642000198364258,9.583946228027344
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",13.6899995803833,6.142617702484131
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.05, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.9, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.41200065612793,12.38467788696289
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.413599967956543,0.8092970252037048
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.01, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",9.528400421142578,0.9690542817115784
"{'num_runs': 10, 'epsilon_decay': 0.3, 'learning_rate': 0.1, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",17.240398406982422,20.697324752807617
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.1, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",13.71399974822998,8.383428573608398
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.4, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.28239917755127,7.747357368469238
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",13.871999740600586,14.439363479614258
"{'num_runs': 10, 'epsilon_decay': 0.05, 'learning_rate': 0.6, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.7, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",19.928800582885742,12.972747802734375
"{'num_runs': 10, 'epsilon_decay': 0.2, 'learning_rate': 0.05, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 30, 'loss_function': 'MSE', 'epsilon_start': 0.3, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",14.045199394226074,13.6438570022583
"{'num_runs': 10, 'epsilon_decay': 0.6, 'learning_rate': 0.4, 'replay_buffer_size': 15000, 'batch_size': 32, 'update_frequency': 1, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.01, 'network_architecture': (4, 8, 8, 2)}",14.678400039672852,7.321481704711914
"{'num_runs': 10, 'epsilon_decay': 0.9, 'learning_rate': 0.6, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 20, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0, 'network_architecture': (4, 8, 8, 2)}",12.07800006866455,6.131040096282959
"{'num_runs': 10, 'epsilon_decay': 0.01, 'learning_rate': 0.9, 'replay_buffer_size': 5000, 'batch_size': 32, 'update_frequency': 50, 'loss_function': 'MSE', 'epsilon_start': 0.1, 'epsilon_end': 0.5, 'network_architecture': (4, 8, 8, 2)}",21.54680061340332,10.638014793395996
